user_id,date,name_en,name_ro,product_id,product_index
2818,07-11-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
2703,08-05-2015,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
3332,31-01-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
2473,01-07-2015,meat,Carne tocată de vită,M324P5nE3H533uJAzgIw,90
2810,30-12-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
1033,22-04-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
4222,27-05-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
3679,21-09-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
2212,27-08-2015,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
1507,22-06-2015,chicken,Mușchiuleț de pui,nFLVAhpb0I9MuFsdFNYs,27
2870,21-01-2015,chicken,Mușchiuleț de pui,nFLVAhpb0I9MuFsdFNYs,27
3429,26-04-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
4148,09-04-2015,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
2970,30-12-2015,turkey,Piept de curcan dezosat feliat,kPaU4LZhzEEfWe4x0GoS,157
2013,30-08-2015,packaged fruit/vegetables,Bomboane gumate cu aromă de fructe Goldbears,i3HNuh8tgAbM4NmDbueJ,103
3967,30-05-2015,pasta,Paste Spaghetti,pPR0m0oEabzjAamIYDVC,104
2885,15-05-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
3935,02-07-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
3283,01-05-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
3268,06-11-2015,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
3677,30-04-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
3495,27-06-2015,liquor (appetizer),Lichior 45% alc,17GGbl5UX1rrzigx6jV5,83
1410,04-10-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
2440,06-06-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
4088,13-01-2015,chicken,Mușchiuleț de pui,nFLVAhpb0I9MuFsdFNYs,27
2469,23-09-2015,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
4229,06-03-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
2728,02-08-2015,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
4694,25-01-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
1311,12-02-2015,candy,Bomboane cu alune și caramel,72QqKMFj5KQriTvEApYy,19
1760,23-01-2015,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
3656,02-03-2015,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
3720,28-05-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
2996,26-09-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
1949,22-07-2015,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
4498,11-02-2015,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
2447,28-12-2015,onions,Ceapă verde,8hAyyUXWuxDcJ728naYe,99
1952,23-03-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
4099,27-01-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
1804,12-03-2015,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
1510,16-05-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
4899,12-03-2015,chicken,Mușchiuleț de pui,nFLVAhpb0I9MuFsdFNYs,27
4326,29-09-2015,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
1670,17-05-2015,ice cream,Mini cornete de îngheţată cu aromă de vanilie şi cu bucăţi de ciocolată,TNfWl3GocBONHWlcMBxF,74
1117,24-05-2015,meat,Carne tocată de vită,M324P5nE3H533uJAzgIw,90
1346,03-04-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1178,15-11-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
1649,25-06-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
4243,02-04-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
4429,21-07-2015,grapes,Struguri albi fără sâmburi,l8aSXt47nkJeuZ9hjfgM,65
4645,25-07-2015,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
4019,24-07-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4459,26-04-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
3006,27-12-2015,chicken,Mușchiuleț de pui,nFLVAhpb0I9MuFsdFNYs,27
1834,17-09-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
3236,04-07-2015,berries,Amestec fructe de pădure congelate,6bCistihD9ATUvXkZ81n,9
1765,11-03-2015,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
3855,09-03-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
4392,28-11-2015,ham,Șuncă Praga,cCdqUMwCR9jLNfnZ3SQw,67
3330,26-07-2015,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
1723,02-09-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
4110,30-03-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
2600,28-01-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2946,07-10-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
2426,08-09-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
4170,03-05-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
1109,06-04-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
3429,04-01-2015,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
2055,04-02-2015,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
2480,20-09-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
2441,30-05-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
1054,04-10-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
4818,11-01-2015,salt,Pufuleți cu sare,eLEblrBu7gFuVrjVn6NO,127
3379,21-01-2015,oil,Ton în ulei de măsline,j3tgFc7KyXFxIemsyn4G,98
3939,10-02-2015,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
1367,05-08-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1043,10-01-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
2231,17-10-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
3235,28-12-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4554,16-07-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
3245,24-01-2015,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
2996,19-05-2015,berries,Amestec fructe de pădure congelate,6bCistihD9ATUvXkZ81n,9
2507,05-01-2015,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
4186,25-10-2015,whipped/sour cream,"Smântână lichidă pentru frișcă, neîndulcită, 32% grăsime",Z8GOX7U0yJxRWUqgvtUy,160
3929,28-04-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
3760,22-11-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4928,18-08-2015,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
4217,18-12-2015,frozen vegetables,Banane,98gr5Kc0PRFkmOpRRPTc,63
1174,11-02-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4103,19-06-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4408,13-03-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2588,28-12-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
2598,11-11-2015,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
1518,11-12-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
2702,08-04-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
1001,20-01-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
2270,30-09-2015,berries,Amestec fructe de pădure congelate,6bCistihD9ATUvXkZ81n,9
2838,10-11-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1683,26-05-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4040,03-04-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
3897,23-08-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2200,11-03-2015,berries,Amestec fructe de pădure congelate,6bCistihD9ATUvXkZ81n,9
4073,29-01-2015,berries,Amestec fructe de pădure congelate,6bCistihD9ATUvXkZ81n,9
3700,19-04-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3973,10-06-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2715,06-07-2015,ham,Șuncă Praga,cCdqUMwCR9jLNfnZ3SQw,67
3967,23-11-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4002,03-09-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
2962,01-03-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
4340,25-12-2015,butter milk,Praline de ciocolată cu lapte cu caramel și unt sărat Pavés,lwxBSLvZiEszHkCTX7ef,16
2092,06-11-2015,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
3143,24-05-2015,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
2209,03-10-2015,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
2816,22-08-2015,onions,Ceapă verde,8hAyyUXWuxDcJ728naYe,99
2659,01-06-2015,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
1588,13-10-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
1144,15-10-2015,hard cheese,Brânză Formagia,IBrNqPLffkXE1zDr6BGL,69
2166,10-12-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
3300,06-10-2015,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
3944,03-01-2015,onions,Ceapă verde,8hAyyUXWuxDcJ728naYe,99
4979,24-04-2015,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
2630,21-01-2015,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
4240,29-04-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2357,08-07-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1743,18-04-2015,sliced cheese,Brânză feliată Original 5 felii,zNFBdaAvxfpjfzixk8gG,135
2331,15-02-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
1643,28-04-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
1291,20-03-2015,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
3675,04-07-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4134,06-11-2015,meat,Carne tocată de vită,M324P5nE3H533uJAzgIw,90
4212,01-05-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1500,21-03-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2622,01-10-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3543,18-03-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
2525,24-05-2015,baking powder,Praf de copt,9O6PX278odDEqkRl9p2i,6
1264,12-10-2015,specialty bar,Sare specială pentru mașina de spălat vase,rUCQA4lZ4rPvOtp2Dfoo,143
3601,06-07-2015,ice cream,Mini cornete de îngheţată cu aromă de vanilie şi cu bucăţi de ciocolată,TNfWl3GocBONHWlcMBxF,74
1771,23-03-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
4694,06-02-2015,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
1122,21-12-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
3507,12-08-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
4524,26-04-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
3612,27-09-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
3262,11-06-2015,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
1897,25-01-2015,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
1656,30-10-2015,specialty cheese,Specialitate de brânză Provolone dulce,ixOrQBF0z5UBskCTtPIH,144
3953,10-01-2015,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
1488,21-06-2015,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
1652,17-03-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
4953,16-09-2015,chicken,Mușchiuleț de pui,nFLVAhpb0I9MuFsdFNYs,27
3445,30-04-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
3180,15-03-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4934,06-09-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2980,27-04-2015,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
2763,13-02-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4819,04-03-2015,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
3169,02-07-2015,berries,Amestec fructe de pădure congelate,6bCistihD9ATUvXkZ81n,9
1850,11-03-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
4285,29-12-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4366,13-08-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
2253,16-06-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
3398,11-03-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
2215,22-07-2015,salty snack,Arahide prăjite și sărate 500g,UjVBaPQs2NVdwW6CMIry,128
3737,03-03-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2649,28-11-2015,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
3203,07-08-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
4261,16-02-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2435,17-07-2015,onions,Ceapă verde,8hAyyUXWuxDcJ728naYe,99
2046,21-08-2015,dessert,Desert cu alune și caramel Maxi King,nPN75l6nB9UU2l0ym7Zt,44
4267,11-02-2015,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
1086,28-12-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1992,04-01-2015,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
3622,26-07-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
4700,27-06-2015,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
2272,16-05-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1663,19-05-2015,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
2519,03-06-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
2639,30-10-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
1466,19-04-2015,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
4122,23-10-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
3598,15-04-2015,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
3097,10-08-2015,berries,Amestec fructe de pădure congelate,6bCistihD9ATUvXkZ81n,9
1873,19-09-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
1537,01-02-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
3960,25-03-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
1136,15-06-2015,herbs,Ierburi de Provence,brqvNjeEVzkEqunvI84U,70
2453,21-12-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
1746,15-02-2015,Instant food products,Supă Ramen instant Miso,7OU7bJqIapW1N1jc2JEA,0
3572,09-06-2015,specialty chocolate,Specialități crocante de nucă de cocos,jiciCBQr52jePrxnv7jZ,145
3246,24-06-2015,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
3207,26-11-2015,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
1042,12-02-2015,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
1176,30-03-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
3054,23-02-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
4486,02-12-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
1580,05-12-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1623,02-11-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
4169,24-11-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2254,24-01-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
4095,01-11-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1264,17-11-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
3375,06-01-2015,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
3242,23-05-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2227,07-06-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3847,03-12-2015,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
3897,31-05-2015,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
1799,27-09-2015,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
2920,26-04-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
3713,31-01-2015,ice cream,Mini cornete de îngheţată cu aromă de vanilie şi cu bucăţi de ciocolată,TNfWl3GocBONHWlcMBxF,74
4230,05-11-2015,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
1455,18-03-2015,ham,Șuncă Praga,cCdqUMwCR9jLNfnZ3SQw,67
3687,18-03-2015,frankfurter,Crenvurști Frankfurter,iOTElrPmJ3jTo3RSP9EU,56
3869,01-08-2015,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
2988,14-10-2015,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
4242,30-03-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
4118,24-12-2015,meat,Carne tocată de vită,M324P5nE3H533uJAzgIw,90
4996,24-10-2015,dessert,Desert cu alune și caramel Maxi King,nPN75l6nB9UU2l0ym7Zt,44
4489,04-03-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1199,09-11-2015,beverages,Coca-Cola zero zahăr,czSxbXDpGuO6qunFbyof,10
4108,12-05-2015,ham,Șuncă Praga,cCdqUMwCR9jLNfnZ3SQw,67
3484,05-06-2015,specialty bar,Sare specială pentru mașina de spălat vase,rUCQA4lZ4rPvOtp2Dfoo,143
1239,31-08-2015,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
4839,19-12-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4748,07-05-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4426,06-06-2015,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
3571,11-12-2015,pet care,Șervețele umede pentru animale de companie,GsQTnm1eSHfxnG1EndYV,106
2852,08-06-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
3638,26-05-2015,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
3635,10-03-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2723,07-05-2015,white wine,Vin alb sec Chardonnay,F7h4iuQuoDsACpJDUzpQ,163
3495,11-03-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2813,16-11-2015,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
2799,02-09-2015,sugar,Coca-Cola zero,nQN2zSbkUSRN1qPphjPp,150
4723,22-05-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
3313,08-04-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4748,15-12-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
2991,16-02-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
1483,01-04-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
3950,01-10-2015,white bread,Pâine albă Pave,0V26vrcElHinXLv9WFP7,162
1634,16-01-2015,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
2694,21-11-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
2707,18-10-2015,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
2813,16-07-2015,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
2276,11-01-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
4726,06-02-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4353,25-05-2015,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
4017,13-08-2015,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
1422,21-08-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2714,15-03-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
4166,30-04-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
3614,02-03-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
4361,05-09-2015,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
1922,22-09-2015,packaged fruit/vegetables,Bomboane gumate cu aromă de fructe Goldbears,i3HNuh8tgAbM4NmDbueJ,103
4728,06-09-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3646,08-08-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1155,10-08-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2119,11-06-2015,herbs,Ierburi de Provence,brqvNjeEVzkEqunvI84U,70
1602,29-08-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
1074,24-06-2015,misc. beverages,Kiwi,5ZSmitjFA8TiPqAnNyLK,92
1348,17-09-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
3806,28-08-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
1711,06-06-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
